index|value|clen|ws|data|validation
84399|881891|73|5|palsification nonshrinking cystospasm irretentiveness unioniform frontier|be3047cef9a2de70bd88f8b9b351aade51b27af06078554cb3bb908d3d25fde8
84400|187324|38|3|scraunch dependency circlewise Amerind|5b99cf8dc201ec823c92bba299cfc10d70640c31b413ff2d653b3328757b323b
84401|271048|69|5|biocoenotic periclitation wardsmaid vibrative implacable intellectual|4702426486a0fba8f295c86429d7094228ab4d2a2a535889ba77e03b91be3485
84402|251097|59|4|hippiatrist Aculeata tachibana nonauthoritative ampollosity|120d84f3ff2f1f79d1197cabfe2dbdcd21b3211146b0db41b50616ada104eadf
84403|258614|76|6|unflaming upvalley Calvatia omnisentience phraseology technicalness Paraiyan|018eb1e940f1385039e76f57e075ace3c3a44000636ed796e42e4a774b4b1c9e
84404|622212|74|6|strigose Manihot dishabille neologize preindustrial Dicruridae tamableness|bcaff82921982cf69c73f1d5c89412a06db6094d89b72e4fcc6c54373112982a
84405|414419|41|3|spalder vaginocele rhombohedral basigenic|60f0e7a4d73f496b463e3294ab5ac6154d60440ca115cf4c6cfb39cbba891c9a
84406|461209|56|5|surbed misimprove caecum broker schoolkeeper Saprolegnia|a02afa281bd9d5b6df72724409d6da8a1a56392343f07f65c3947268dd54d2bf
84407|926123|62|6|bumblebee coempt amadou sobby principulus presentation urocyst|f2f5d628de0f351d73455c064537be8da08259f7a0186e45c729bd9abdc97612
84408|508922|56|5|phenolic angary toadstoollike losing sodioaurous strobic|1d903877e08b0bcf405070b21c1dd20e35003718cdb5f56d4c9b81b243477a3e
84409|321520|83|6|spheroidal unutterability Albright lentous radiosensibility cuticulate untranslated|fb8c346aeb9c391e21962ac2c31e77894dd2d0ea6ae47beaa90165dcfd224625
84410|701379|41|3|soothsayer feminility fasces Dorcatherium|b8d16d1061edf8356488ae1f11e3e268337139f966f1a7cd9f6435f8a5cc5989
84411|867190|37|3|Splachnaceae halyard turnover bairnie|dd0e76a49bf53058bd751e16d4be999947b27e1a9357f08dacb3827e8149314c
84412|759548|42|3|collative uncinariatic unreachably scenite|845aa21497a45f319108f3617d0cd06c898c6c9b4b6e2d34cb30010fe478ea5e
84413|653501|77|6|undefaceable verriculated cessor deliberatively omnilingual begari orangeroot|dde0f7c7e7c35c62d4053c7d5b0bfc36faf0b4b0da494711940129fd7eecd213
84414|627677|53|4|pseudoprimitivism opination Irani prissily polyploidy|30e5169f7e1cecb62b12503a4d5ae5b31cc1d5bf79deba12bc3a40d42189ddda
84415|949610|80|6|unallayed polycarboxylic amniomancy genethliacal pulpitically museum rabbitberry|23a2c166c5a2031439c3d9f24f73a65fafc515f57a94a6411da61e233f4a3318
84416|745393|50|4|crystallogenic downcut chantress sphinxlike garlic|4b28cb167cf4e5de246b1ea247dd1af8f0a783833e98fc4d0378afebfc93290d
84417|839102|41|3|Portunidae acousmatic sibilant thiozonide|d7b56c72ff954e03e5a8d40f2de56bc258c04cb6c1d2a0068c73cdbb0a3173e9
84418|863785|57|5|octahedral eupatrid strongbox hydrazo menostaxis penciled|a2dfbd382befd39d244be2511bcbe3dca80d70ed34a6f1d6534ddd2d4223de11
84419|486478|53|4|cosmosophy werewolfism unbeautiful trivalency chromic|77c1909915db50f98e296557979d4d5fc28ab306e0937f9ff023410e3f428e6d
84420|973984|61|5|krageroite nucleonics Kizilbash catechismal loci oxyacanthous|b8668c3d2c3396c391a0ab8adb36e21f9446b95d937db6cb574d9c720b117a98
84421|945841|52|4|primogenitureship reseise monoamino Sikh destroyable|9af4f528c6868bc90f37b78bbcdf21489d87e523af39faf4765f455fc9d77c8e
84422|417723|73|6|travated Astrid mesonephritic aguilarite overpartially Bethlehem adendric|741a80691508b238a1ce1a385aa5421c9a571171d31b374bd2e033570e3d6cbc
84423|212469|31|3|gruss demitoilet Meeks veliform|9a88f8b81eae83779e732f9356ac150f550b50906c65ba32ee29584e5d7724fe
84424|128293|40|3|chaiseless nonhazardous grister shabbily|db9d92f5a8271ef9bfc9b908ebde97bf8076ebe78bc0a2441d9847cb1bb7b612
84425|889567|53|3|nonspeculation terminational unspeakableness secretin|20d9138cbef791af94eab40e8cb836666c71565168588f3f79fb2c7689e8900a
84426|648020|40|3|autoalkylation spadelike stoechas iguana|f26629d84af00b94f023475f4ef909abb66fa1276fd634ec63f5b00d6fabe57b
84427|555296|75|5|Zingiberaceae Pantagruelistic placentation disjunctive bricole denouncement|8c5c6d16d59630bf347c0d06bbda51a5229d90cbc7b823c374f6b5ff5a3ee7cd
84428|165943|39|3|studentlike youse cesspit epidotization|a676230dd07db099bd790d71165d79ceb7270cfcee1b9220b64a9bd1caa5d5d3
84429|550066|57|4|mushmelon metamorphostical neuraxis inarticulacy mislodge|efeaed2263247e5dee6d67495e77783e09e54e390faddc4472537a73ff5a51b5
84430|366813|39|4|Conemaugh drazel midpit soldi comminate|de033cbc42679a7eeefbbfbb8c5749b18c60f82e13f2974c1f7a74ac31526408
84431|636639|57|4|Metatheria mozzetta retinoblastoma pseudoscopic Alliaceae|0d79921ebf42f1d6ac840856f7233a219eeb16d708f68881d34716ac108847cc
84432|246024|42|4|rimy cropland uke Atenism voltaelectricity|58fcd04563a82229b90e3856ab9401d04c56895f65e2480672f171bfaf240c02
84433|913350|43|4|kingcup desmic Ontaric stridden foredevised|d3820d359875bb77c4d6a5b3b4d36a644f56a0520bf2a6f16c22df5c9b97d8a6
84434|902368|51|4|shelterage Babiism mancus Sabbathkeeper terrigenous|1a764f2eb8eef170e0cdf579560d8d0cfb4283ad6e839c3965989662bc091482
84435|956895|38|3|Chaenactis joyfully bipinnated phonate|8eca656d634a96da409b313dabaae16e1c3f0d5edf185a7d6ed1ad6b81726228
84436|633213|44|4|missuggestion waltzlike lakarpite gogo wanly|fef89af9938bd585c5b78e7c361f933ffbf2ac87068b938b10bdf4a3e20bbead
84437|786694|62|4|tracklessness lithotomical apropos Mariolatry circumstantiable|97423aa67cc2bc0b60969f2bd0af60aa46ce21f22985176695eae7c250b2747c
84438|330771|65|5|barquantine shoaler nondirection backtrack blennorrhagia Merginae|b693fdd4927bd515cc8684f78603ee3fa33ba177039593a4f3e7198abb30823c
84439|263385|57|5|propionic jamboree signer bipartisan stranglingly cladode|419d69e5604d93320227c64e88c9fb5c10f8310318880679f9c6aa49620cbfa9
84440|976014|56|4|phoneticization flimflam baft plaintile monochlorbenzene|3f4bab0b078f30500f3f7ca886295a7363e8551fa20d4aff5667c372432dbf87
84441|480411|53|5|ay xenomorphosis benshi dreamworld unchilled fromward|4dfe49385bea7817b49b2032c5f4f3932fc4ebd3f92b0784dd238d072c0c9347
84442|840232|42|3|unexactly crossband agatiferous synoptical|66ec16fffc583b8caa9a37277c710b617b63b092ea6651a41c873b8fc5018a46
84443|418873|39|3|Harold crossbeam rebanishment veuglaire|8d35f8a64cc932518287711bd43eb024686dde801109099d96e6431bf27e4674
84444|806439|25|3|swile cered siltation cur|0102137580d3455cb15e347ccfdea9663a475ed52da7fa1a4e13699865419fa2
84445|918159|57|6|silicon pewage hottery elatcha dire offishly wineglassful|9d79682105375fe2b44f77521b2c29e4c732e398b6ab2c1d4ea8645d275f91ac
84446|741472|65|5|cordially bijasal superchivalrous justen antifelon overdelicately|eaba6e4eb3f5b0272d63decdbcefb3c8f3871000c0d5cc612591ff96931aa215
84447|927149|67|5|finickingly basichromatinic phylarchy dreadingly aversant Langobard|82de14d6becb9441b7434b3fd624bce3a18ee2e34f6278caf071c5a5b922928d
84448|758238|33|3|parallactic dizzy subacid bargain|3c8fed606fa84b1e64178e27d0ea4597a3519db21bb39c00fd220bb2ef0abe80
84449|730969|51|5|Riffi rappe Epichristian paragogical Biota bogglebo|122d9352c86ddfd636b8407617ab818d6a2251fd16ad349fc092c9fbc88ce6bd
84450|254188|48|3|dacrycystalgia herbose cellulipetal pentastomous|8dce1651b3aba0b3f32cefd8427ce4b8ed13ef5fc1b1d2488d1976b1db80ec48
84451|990583|36|3|wirepull ottajanite acetone oreillet|51a3f4550eef151d180579de69227bdbb9039797527c819bb5e23a1ac15fcfb1
84452|420599|54|4|spondylous Coniacian Kathopanishad foreship prevalidly|8db460dbe4a793fa3296d08f30caa33ba4cabdf72e9094d81d4bcb2e70ca1770
84453|458849|61|5|brachyurous Jenine kooletah unfoldment Saxifragaceae ravigote|3612c8e4b0c7af5ceb779eef671f85d8e53c8ce6e0942323b75db2d91ca2c52a
84454|770885|51|4|forerank buckskinned unriddleable atrophiated minty|e1238b8bb8046877a01fb83756be94a0e73c5329cb83b03173d88c109bc2ec05
84455|620406|48|4|hemoptoe toatoa bepewed nonderivative tarbooshed|07316074616bad4402f5834ff6ac863f6919d9c124ae95951d706f90f7f3c833
84456|264713|37|4|Heidi abiological unwarp cohol decoct|84f22b81c7ce735f9beef9924b097e14ab2e895c0b5933ca5f66aec5b3bfdd83
84457|858676|72|6|enquicken oncostman skewback bodkin cerealism imbased untranslatableness|ce4b0bb80e2a084baa904c47f5339d9db6d96d52bb0f981455594f157a14aa28
84458|264714|41|3|siphonopore cystorrhea olfactory serjeant|c279693b7a88a09168d3d806feb350f7ec33d68238e36d1e8b096b1d2c7e8cdd
84459|191773|66|5|capric tritonymphal dutifulness microsmatic curioso parasubphonate|789f0309807689a804ade23adb85c35a5929147f0c9f9fa61a9c5908d7aaa1e0
84460|189526|40|4|tooler viridine wordish Lentilla jacktan|5594fa74285fdacfd5269f9a4fd383394ebab5e13650dd34af44ca6927e03d53
84461|508667|64|5|nonarithmetical abneural secondhand unhazarding horrid brominism|1eec88155429942d0d51a1077bcf711ec9a9c9089c88b6402a54e048de82ab7e
84462|739660|36|3|must pipsissewa uncomplex peirameter|c1edd5fc36a2b1c67ee03c1bd01b1bc7c7696f3442783740e119551033303c30
84463|375669|44|3|exstipulate keratoconus Kartvelian nonworker|b2999da33093b599e21c2e0b7f164f02f1098de1f1243087e3c7907c008ad682
84464|521792|37|3|Dauri proctorical triact abjudication|0d78a249ac2a4f49fb51a1ebb93da74c18fba239a381173afa2a33c8de0c1892
84465|395445|49|3|balancedness wintersome cerebralgia unimmortalize|b36c3496c8380fd1f79206000d70d29fae6045637f4314db1a49c79cb8905735
84466|961575|46|4|grapple complotter amylaceous Ficula unlawlike|1abce6c7551bae3533916463191088e90c427cc99c136a45965545e12c312e9e
84467|789390|50|5|limes epuration mercaptan lavement aphidid emprise|48fac0755875159f797c92fdd2fd0d1bc13e945c63beea88a41e6d56bd45071d
84468|994124|51|4|braggish sowlth opisthogastric misalienate zetacism|5a1c035f107947149924954f4005759df109ce32d5c3935e91654bf710326b24
84469|986400|41|3|worldless Carborundum smaragd autoboating|17e7e925d439fc58fe699661e843f0bb41d4a0eeb0d4598363ec8f730c6a4e4d
84470|399303|54|4|brainwash adigranth smallholder ovatorotundate manlily|8ecc15950af4d50be1912c155ae8b7b3d36eb1a5ad022bf57f7ab2ee54186735
84471|871733|64|6|propylation tenuious unbolled Phasianella Tembu tabific Himalaya|a52a62c2bb2bc759f3a70b98b14b8413695d4c7b98836d6e4d16b4cc0033b1d5
84472|991636|61|5|miction myelodiastasis triluminar unrevoked denudate demology|c30f9fde5733a3d49cbdbc08bb06f1ecafcc4c5b05e1c96a156ae2e152938ef2
84473|134800|64|4|workableness maladroitly revisualize Dinophilus Palliobranchiata|d81bb26995c119a17fdd8d78d0697b8b120cb90a3bf86de83577fc9f6bd25aae
84474|640908|81|6|contradistinction innovation pulper venturously Chrysothamnus bryonin lipovaccine|49436608c731547d710a5b6e6507ba4544a30f7434f3e625ade2f17c6d3f40a6
84475|361620|50|5|lexigraphy levant Plectognathi Sheol torso hexacid|43e7f9e70bd7e1235b70ba92c35bfbffa7e9f9fd9184739bbbc4901a96a32e4b
84476|561129|72|6|thereaways Astian brainsickness Basilidianism knosped aperient subalpine|259baf94da3c16e1e5b9615efcaa6c24db169344e43ef7747cc5132c4ac8e451
84477|997038|57|6|stigmatose targeteer oiled matronly Glengarry supe schanz|2fe6543cfc3aa0676c69e2290d82bf4e2b1249cf644f0a22d5fbccb0cd07f56d
84478|455003|41|3|unarted defilement inscriptioned setiform|e3ed89f026d8ac4063fbfa0d2c9cb9873d6c8b034dab33a34efd17f854026da4
84479|672539|58|6|upsup Andropogon chiropodistry dendric Antonio Fleming Wes|73ed38b31b1ea5efc5d6973d17f7faec71bc937c75775e90043e58f3dd89516e
84480|289353|56|5|underwent abey iliococcygeus pediatry subdeaconate cicad|96e6ddc0581ac936cc071e542a6ba4f3f9a3d257d1a33d1ed5ce852fc2228cba
84481|990186|54|5|omnivagant pinda ravingly nutgall whangam beneficently|4bc95db994a63b872603a5e4bdd446daba97475f683f67dcd5915d05789b4524
84482|228752|37|3|viruela authoritative langur seeingly|e006ee2e37b278f00b8fd1efc831ebe5043ff91abfda1f28907dbfa6beca331a
84483|115210|64|5|nonprotein ruficaudate tirr Aimee pickpocketism metrophotography|e317fd5d1b78911e2d16c75b6f02cb059e96d4a9f98ba5661f395d74a08eb203
84484|144485|44|3|teadish oneiroscopist heaviness demiliterate|2f73cec8cc2136d16a73f9025fa725768f2cd79e2b6d358f5ef5ce412c938d68
84485|981910|54|4|Missisauga ministrative unstrip answeringly pomivorous|412fcc4f70ead52e3fc76a2ef8e8037a6541ff92651ce94d7fe87928b3abd7a9
84486|294175|46|3|nataloin unpadlocked aerodyne ureterolithiasis|043f543d4f0e54425f4b65df9edbcaf230c9e9eb026d834822c8af2b88706809
84487|357902|51|3|antirailwayist polymicrobial Hydropterideae helices|f9540c16dbf2db8426ac3e94a811e1fb5b72b875d453c2298813edd7dc76c3e7
84488|970866|77|6|genethliacal Cypris remeet sulfopurpurate comaker indignancy iatromathematics|451a399093b79874d05a8628d6d15231cbb54c6876e7299e5d17c74059e2b00f
84489|380625|67|5|skewness Cerianthidae laterostigmatic woefully rideable averruncate|4ea9c41a62516dd5d9593fb8a685345100eb72143590084331c23fc69de81f0c
84490|842882|53|3|uninfluenced laryngotracheoscopy joylessness isotonic|84f31a4beae77352c30e03748e1c0b285831f6ce6fc30c67213793621f463aef
84491|972691|78|6|Italianly imidazolyl appendage uncapped quartermasterlike Calas autosuggestion|84e819b564f941064f9426e3e0bb6fa5d142b029b9a82dd35c5db89112610b40
84492|360268|65|5|interflux disfranchise isocytic Koreshanity morrowmass reliquaire|e7aef6bde9a762a090d64c528cc91e5e6bca0a2c5528ef87dc17066ace3c8852
84493|337477|27|3|whipper djehad erucic yowie|a29cbfea26ad4b992f625ffd3dd88c8b43d1673755575c437d001e67e837123f
84494|578395|57|5|insidiousness homo moriche carabid theosophism thumpingly|767ad4592e6d3679924f1e67bba9853cd4c50ce6437d6714cd0697802bb71017
84495|155622|63|4|uninserted remedilessness lionization Petrarchistical hypaspist|806a5268515f7671c62cab9e2d79099d9a38fd052df93e7fb627becbe68d5763
84496|838189|53|4|gilliver antimiasmatic tinctorially Flamingant fellow|e12fdecd2b773cd32929757ee86e58767282229cec7b7ca7881ae5037440be48
84497|668037|79|6|conspicuously cybernetic pegbox tactility platformer dynamogenesis Psychichthys|f4455755eee5f2517f15a2e564e942cf371e004f991a5916d2f42e0c8e985a6b
84498|939766|77|5|unsubsidiary worldlike styloauricularis hastilude epichorial cleistogamically|ec4b48af5d6230353996ce139fc2a9b4923f5d691519b91f3b785afb14ba0fd7
84499|331956|63|5|kulm nonprescriptive lacertine unquakerlike lirelline nictitate|bd4c5cb7802743a1f095459543855248bae09164d32d5223e85ade042eed9828
84500|695097|52|4|electrorefine disheartenment plazolite Helena repute|ff9fddcfe0846fb07b13b77638488f688f1809485570529a04bde74fa6e2a4ab
84501|966633|69|5|nonmechanistic monactinellid denominator tannate disrepute hypothermy|c7af7a90c8d3cccf42f52c8a457424851479aba7826ec2560acde08526122715
84502|813151|71|5|aitchpiece susurrant substantiveness unclassically declivitous hurcheon|29eba0d27dcc88c3ef14f82155c8f8a52b0f235c2433e6318c590db8591c44f2
84503|797227|46|3|scagliolist unconvicted psychosarcous Xylocopa|484eb0ff94b6fe673b46fe699bc4de7e2c26317471d2e32c8927a597b7023140
84504|223222|47|4|Tironian chiromancy leptoprosope titer Araneida|7e2f80ee1a779887a772a02b975fdda625af44f7a0e2e885928ba13f49b08754
84505|316289|60|5|tricalcium decoloration stambha mool theocollectivism aweigh|2b9e9b5a680dfcec4b71ec2073833a85fe931bebcfed6bbd189daafe37c3fef3
84506|542716|40|3|Chorioptes Massalia hypobulic orangebird|8dd23613edaa8cf4be5f1b8b043dfb0f55db0632bec539887c2f7c68d42f7499
84507|699544|63|5|timbre pycnidiospore counterbranch Metamynodon unseemly jamdani|b5c9d405c92301fbbdb7e51e646ce192645e8a56edf9f9ef04e9aacb28aaa166
84508|467708|77|6|tremandraceous techy untapped agalwood counterengine Caprifolium antistalling|471cd0330e9e366833a1e5190d10de3fdac7216833a3aa632ae6fe387abf5421
84509|713166|74|6|miserism isostatical embryous hemocyturia revisional anazoturia oppilation|678334c5eeb557ae8714beb33eb7057e4a236a5e1cc9ccf5380c626c0251f579
84510|292067|77|6|Pistia unpass borderism quintessentially Dichapetalum unswallowed inexpensive|4d4135cd117c5628807f7eea8a11d4793560653ffe82495fc90019e65e8f9044
84511|281674|53|4|Natricinae quindecagon scraping planish interpetaloid|7aa4ab54b81a4a66da6ba3ea0bdf6cd7386091074b7c76a2b2a3816c99609b1d
84512|289874|45|3|insidious hippodromist unobnoxious catagmatic|cba4acd1b7dc0e5eb94627cdab37b0524578ec03edcb5e2fcbdc256c80c8b32e
84513|178684|56|5|unturbulent sacralgia lawrightman percental turns nucule|de646ca91643230cf361422084891a469317f1f498e369c1ccb6e136366e18d8
84514|989878|72|5|pseudohistorical astrological autographic acetylate exsiccant usuriously|cb263cbc37ae72ae03fb52fac26f5cbcee42140ff81588fc3baca66cae1b0507
84515|237146|58|4|azophosphin presuperfluity monascidian respondent freshman|26525afa3f8b6f37e7b24f0b2d7c808fb3d2cc74222f6c9700e83696ef449a17
84516|150818|48|5|poaceous prebasilar tiffy ratty hydrargyria yowl|244659eef561691a1e86ae5f1faf61005823c22c470157bfe9b6173eb2ba0cb4
84517|290042|78|6|Heterosporeae scaberulous polyglotwise loveless Pleurococcus gobline trustably|038b6aa0cc675532273deb16dc4ae3934c6cb1c3cef82aaef008e646568f192c
84518|927387|60|6|vaginula concise inguen interdebate incarnant yarr Boweryish|a7412132ede6970cd2c8a8c15d841d199f2eb478b1b8ec349a4130e176d2c042
84519|683507|69|6|Aphidiinae gutweed impingement Collinsia semianarchist trimetrogon Ma|37edf87004323d4fd0f576e4efa669bd5353d9c8edbeea086b78096f173dbbcc
84520|188684|42|4|bunkie compasses spademan marybud chromite|3e8aee0ece627196959d5df6471c49b68a3ce19f258e0e4eb33e978d2a222df4
84521|377943|36|3|ovicapsule xenosauroid batwing galee|1fa3a3406242659458ad25c50813719c6f0ac429b249a53c137aaf19975c6a1a
84522|625187|64|5|welcoming tracheoschisis propylite Talamancan Frenatae reimprove|b2e0b19597e73ae61944a9f45f0f409dc0207f7dbc30bb3034f3f61d1b3cb4cb
84523|377847|67|5|forewinning steatin yeomaness symbologist unimpairable cataphyllary|66d400b149abc5955ff9d27a5c404aa29ba0d50943b2da4346bef2227bed3d86
84524|178994|38|3|venturesome tentful overscutched whorl|85497bf1a1eaf2549a65d8ac324276b72234e914daaf10cd253d7d41c124d2e7
84525|409636|43|3|honeysucker Heligmus unaudited epitrochlear|a4cfd95ee765a4c679ade85d8e11dce59f6b6e1a65fb30d968dc9a392cac4d27
84526|784749|40|3|Xanthomelanoi railroad pulegone Poncirus|386650a10a238922965a91f25a292cb92bba6ecbe316d2fd23a1c35d676dcd0c
84527|364204|44|3|unexcusably wolframic malodorously solemnity|03a8d18bd8735594599e3ee86bc0974f2127fcaf4cb5416336f4a542b01d8bda
84528|164802|36|3|retire barrabkie peirastic forgeable|26e81d15221904c3983d688bea659a74643ddfb093747d22366b2155dd2eeb79
84529|191249|49|4|Cantabrigian unproficient shroff grandeur sawlike|657f891790aad9fae441022ab50a88fa06da123cd41b45547ffea0e2a429e750
84530|969086|50|4|diethyl Ixion enfiled nonregistrability antithetic|0f02f2d052d32db5d8f91f63d174dc55d90ddac83dc8b26e5565f28c6906b333
84531|926309|61|6|Redemptionist rudge lutecium oblongitude prof isotropy silker|191ac35833f0ab55e56bf403d71b568466edffb3368bc772211708a7282be229
84532|760166|55|5|gigeria excircle aluminothermics Ferison begrim alchera|42ecfbd27985b6c0117f2a64f69e01ff9d1c201694ede953cc71587be15a1a63
84533|748540|44|3|Cephalochorda protozoean bladderweed Larinae|220b7eaca958adab92e4ccde58804a24617b76dec839ca812aad31a20b098264
84534|162293|41|3|modulator veininess nepenthaceous stickit|d6d92791f4886db659f7fda746aae84e64d9004d26b675cb0e02842c184abe7e
84535|862754|52|4|undisbanded Aselli Solenostomidae confessional Ernie|9cfc9a3ab1e92ae361ebc2cea059bf852e36849016e7bc7116b2de134c57dbf9
84536|800491|41|3|tern interferential murderer unscratching|a1e08cf5e4dc33b6fa7600b08e358118e0da53c8a17d3cd856d8605767180dd8
84537|387968|56|5|thingless lentisk absolve excitative overpreface newelty|9cded101f0d256b317d0abe388e1ef900fca01ff430bd7db1e7a2f75084c19c8
84538|409250|68|5|uncommensurable sensibilize inhumorously bipolarize delimitate sorty|b585f106cef4b87a4aceb0c249b62bc63c90acfbb141ed2c4e8129f1f63b0bbb
84539|286322|70|5|onychomycosis cosmoscope mogiphonia raciality refashionment mysophobia|691acc7a29dda1ade340f28a0d655cbf1e1408fddcdd5eb57bf1c2baaac78a68
84540|869880|67|6|coprophagy crossbolt glaring cubicalness shrill reflourish tempered|bdacbd03f4cdf1f6ab416e6b197381f23b27a1c10091ada6642697cdbf47d610
84541|744372|43|3|petaline probasketball typhus comparativist|0671f365eff7ae7cf5f1da6a4547d40e4468f0905cfbf76f382866ceacb13650
84542|184236|62|6|odum blackey sten cursiveness progenitor heartless magnascopic|2a277bb31c96fd9aad58edfcb48acc60066498e00b3dc160aa7961edfe0a46b8
84543|535438|74|6|lacis frankheartedly afforestment tonalite beblain employless adenasthenia|cb6e2811774392d12f9719a2fe067a753079464e144c2e426e0e0ffb8642bddc
84544|550859|53|4|laboringly gamble textualist pulsation preinsinuation|102bce6724898c685e9bd296fe9a8f81d1da6b6352a22873989f83ee16a021b2
84545|516748|67|5|Nearctic quadricellular ineuphonious imperialin camerate splintwood|e09f8812c24d67a41f804a0ac5a0157b61fd769cab2bf5a2d6268f269d7d9593
84546|354769|49|4|pyrophone melodia unsome circumlocution scrapling|d6ce4a1966329a3ea4c3613f9f5580795d87782f72decc000576888e2b996bb6
84547|319645|44|3|cryptobranch postpalatal unhearty syconarian|429f4a5dade7c5d4794940ead02e2acb61e07c815f5cb9cc324f9580a2b8f046
84548|418591|53|5|hernioid choleroid dagassa agabanee Mazda structurist|33e7627b5d05b6c4ba9d24e4a2d2cafdcd102928e02b17332d57e7a2e60363da
84549|437201|55|5|rumpadder undershoe fay Nosema barways gastroduodenitis|4f39d0e4f4df716bc1ceea63cc3e6d20c3c578c7cfb5be1aa28d58e1ccfb6ccf
84550|124602|73|6|monozoic unencouraging nonagency kyaung bullfighter unverifiable bernicle|b4303305c1abe9bf13684a4758f772823bb058099107683971d46f9efb3eb22a
84551|683166|70|5|abarticular halbert compositor coagulometer bewitchingness palaestrian|caa288f16ae15e1387a41c2931a2d90df1a060ec8f5691e7cb34c7181ca682f2
84552|400733|41|3|genecologist acryl Cyzicene dogmatization|761368f66c450df241ca22b3db9bd3d5b276009eff38d91c1a588ba629599d62
84553|565213|74|5|twistable intercessorial phthanite waiterlike uteroperitoneal tuberculosis|4ed4ab25365f2348ee3872744d0f175106d0377a9721cb2035d4dec7aeb0d322
84554|356393|49|3|pentadecahydrate slate archontate ornithodelphian|e021b4fd516b1560934afcbe77edf2da1a02993ecc3260fb67a543d3615041b8
84555|560956|59|4|antichretic incondensibility tewsome Dendrocoela amylogenic|2f6f3fc2c8e0f453e01f959e34bd1fc6c2edeec0a64f2b93aad693ceadf9caf2
84556|936089|69|5|episcopable Thielavia propargylic penninite superior transmateriation|5725cddd17934777a3275fb519a5b125ac14f63b9f39a62c23282aff31ed356b
84557|651589|52|3|Alcaligenes instructer oligochronometer recarburizer|a45521ea2118d02533b9d0d6e1ae69adcc20dd11509c413c1fc5bc6be98d00b1
84558|507308|74|6|urningism underseam waferwoman campephagine claith phonogramic cacoglossia|7437094b162ddabb901a448579c73d1b2ee8d5ea6e051d9316b5a115a50be51f
84559|650635|70|5|herbiferous overprovender Ferrarese Dendrium selenitish epitheliolytic|aaa5702bfb5022756190ee46ed7946ccc2b2c4d77e8be52bddec6c5bbf7468fe
84560|976660|51|4|subaquean overambitious acronym assiento vibracular|50c871be8205ec554c29ae691191bc79eda416f3c7279f690d5e3251784c4db9
84561|882219|50|3|cancerate chronography heterointoxication assessed|b1370b5b5485bf4bf1072efbc953bde0b5fd524b7da73541cbe83a49a89ac9ea
84562|809514|74|5|bestock sufficientness unelectrical backspringing suitableness experiencer|218301701b3f39a265559a841c6c0be541c0131fa56805e97a0846f90c8f62ec
84563|799150|68|5|Leposternon sinuatodentated equicellular fatalism unamazed quadrable|cbf3d5402c298f4f6aeccac8400026c2f0ef198c88ee64534e508331e35e1c5c
84564|190852|43|4|unprinciple meriah homelike egomaniac ceria|83c585f1b9b58dab4a52fb1c79a86b62e43fbb8bef4d9c32d8aaea1c9e65d081
84565|219097|79|6|Megalensian peopleless enantioblastic Anatoly outflourish okapi supersensualist|82b8950d990763932c993a1a3ef0af02287e7ea3d211c8b76324b4b38e3ada8e
84566|396744|49|4|orthotomic Vance Bdelloida dissonantly trimembral|e26ab4330be741dc76b3b4660f81c844c2d878afea6ad7e1e6f157bb9c2ced88
84567|136048|65|5|invariantively preinducement solanaceous kehaya mercurify serumal|95350cbb5cf259bcbca2b882bb8d60de128ad7c89236fb56c218ad99923b568c
84568|648999|46|4|money contorted prattlement refringent asearch|ff87777b6725357aff9d9a49629cc6588cfb4a79e4dcd22896ee8a8a0853c17a
84569|306452|34|3|nawt Acrogynae weariable annelidan|3f9161a4a687f33af57c2cc4cdce79ff0eedab50d7f1fe8c10a5cbde05157591
84570|614621|46|4|phrynoid idleful ethmovomerine butine Hadendoa|e884c736781561c9d1118c43edc06087be2f6cd548c25f64dfdc7dad39afd9b3
84571|359628|44|3|atrociousness cincholoipon epurate besotting|654840d22c648a18e6b29807ed43825e999e1b18c099803551ec85b64f55b0b1
84572|567181|61|5|defectible nonaccessory myrmecophily gateway gapeworm nonstop|7a0afc289fe9a31c88939290ba14734ab06b825203419cbebab521c99865b15e
84573|838046|64|5|itself nonnescience Dendrites underprospect brainwasher paguroid|6d61dae61a53ffd7fd5f1e6e44372730aeccdeae5f6b673710ab7c4bd534af63
84574|142470|42|3|bloodalp draggletailed impeccancy untabled|bd86bf5a49a0f920d5fc17052ba5c24d6e6886c83f8bf3b466bb16993d02d94f
84575|337299|72|6|openbeak ampollosity countermeasure walletful humanistic kicker zoeaform|672f2a780f71528e3ccba4ff183a9f2377805e1195c9f3f48f2ee1e85b16e402
84576|664185|59|5|nepotistical morrow perusal glyphographer noil intracranial|e847c0c18a172a49edefdd0f97e57a7fd693988fd1290644acd2042f7ad10c6d
84577|131640|46|3|scrobicular foreordination bestiary marishness|43e8682eff5cbef9a337f39cad2e8bc7adb8adf61ae386fb63a1b684d83555ee
84578|390130|42|3|pichi unmasticated hypergoddess smelliness|5a323eb8fd512e79ab4d7556d7648e1b6a787c01db1aa7da7f4900390d6884ee
84579|216217|69|5|reassignment swosh fireplug counterdecision bronchotomy extratemporal|77bf0b7ec97cd94fa4f700f47b2b92d0cb69021a6c2ab3a11f2778e703475030
